sensor_id,timestamp,waste_type,inductive_property,capacitive_property,moisture_property,infrared_property
4,2024-02-06 22:45:00,organic,1.33,0.28,0.1,15.22
4,2024-02-06 23:00:00,organic,1.4,0.35,0.69,62.41
2,2024-02-06 23:15:00,organic,0.66,0.87,0.39,82.8
2,2024-02-06 23:30:00,organic,1.38,0.19,0.43,13.92
1,2024-02-06 23:45:00,non_recyclable,0.78,0.45,0.84,81.43
2,2024-02-07 00:00:00,non_recyclable,1.16,0.17,0.66,61.66
2,2024-02-07 00:15:00,recyclable,0.65,0.6,0.93,89.02
4,2024-02-07 00:30:00,organic,1.08,0.83,0.38,2.78
1,2024-02-07 00:45:00,recyclable,0.86,0.12,0.12,76.19
2,2024-02-07 01:00:00,recyclable,1.17,0.87,0.74,9.59
4,2024-02-07 01:15:00,recyclable,1.17,0.6,0.82,92.52
3,2024-02-07 01:30:00,recyclable,0.88,0.65,0.9,61.15
4,2024-02-07 01:45:00,recyclable,0.63,0.63,0.03,25.63
2,2024-02-07 02:00:00,non_recyclable,1.39,0.89,0.22,19.82
1,2024-02-07 02:15:00,organic,1.13,0.51,0.34,65.12
3,2024-02-07 02:30:00,organic,1.12,0.12,0.42,60.76
1,2024-02-07 02:45:00,non_recyclable,0.65,0.91,0.95,26.15
2,2024-02-07 03:00:00,non_recyclable,0.91,0.49,0.13,85.89
1,2024-02-07 03:15:00,organic,0.79,0.71,0.82,7.71
3,2024-02-07 03:30:00,recyclable,1.07,0.14,0.51,23.4
2,2024-02-07 03:45:00,non_recyclable,1.05,0.33,0.95,44.15
4,2024-02-07 04:00:00,recyclable,1.19,0.38,0.49,38.99
2,2024-02-07 04:15:00,recyclable,1.4,0.76,0.52,43.3
1,2024-02-07 04:30:00,organic,1.25,0.06,0.79,75.58
4,2024-02-07 04:45:00,organic,1.05,0.14,0.64,98.57
4,2024-02-07 05:00:00,non_recyclable,1.3,0.12,0.49,35.89
2,2024-02-07 05:15:00,recyclable,1.02,0.33,0.08,33.7
4,2024-02-07 05:30:00,organic,1.25,0.84,0.43,79.59
3,2024-02-07 05:45:00,non_recyclable,1.18,0.53,0.02,6.95
4,2024-02-07 06:00:00,non_recyclable,0.68,0.58,0.59,64.04
3,2024-02-07 06:15:00,non_recyclable,1.2,0.19,0.63,41.8
1,2024-02-07 06:30:00,recyclable,0.61,0.34,0.11,24.37
2,2024-02-07 06:45:00,non_recyclable,0.94,0.16,0.42,76.57
1,2024-02-07 07:00:00,recyclable,0.69,0.55,0.04,90.16
3,2024-02-07 07:15:00,recyclable,0.64,0.24,0.09,86.68
2,2024-02-07 07:30:00,non_recyclable,1.02,0.68,0.94,50.73
4,2024-02-07 07:45:00,organic,1.01,0.64,0.72,85.2
1,2024-02-07 08:00:00,recyclable,1.21,0.97,0.82,23.4
3,2024-02-07 08:15:00,recyclable,0.99,0.88,0.87,84.06
3,2024-02-07 08:30:00,non_recyclable,1.2,0.11,0.64,25.06
1,2024-02-07 08:45:00,recyclable,1.29,0.35,0.68,17.78
2,2024-02-07 09:00:00,non_recyclable,1.06,0.01,0.31,43.63
3,2024-02-07 09:15:00,recyclable,1.25,0.86,0.53,40.27
4,2024-02-07 09:30:00,non_recyclable,1.34,0.19,0.81,65.65
2,2024-02-07 09:45:00,organic,0.62,0.92,0.99,94.27
4,2024-02-07 10:00:00,recyclable,0.72,0.83,0.09,16.43
2,2024-02-07 10:15:00,recyclable,1.13,0.13,0.92,31.55
1,2024-02-07 10:30:00,recyclable,0.8,0.78,0.39,55.14
2,2024-02-07 10:45:00,organic,0.74,0.19,0.84,97.73
2,2024-02-07 11:00:00,organic,1.4,0.1,0.5,9.29
3,2024-02-07 11:15:00,recyclable,0.98,0.45,0.36,50.82
1,2024-02-07 11:30:00,non_recyclable,0.62,0.88,0.03,44.34
1,2024-02-07 11:45:00,organic,0.95,0.81,0.29,49.43
2,2024-02-07 12:00:00,organic,0.77,0.12,0.38,61.83
2,2024-02-07 12:15:00,recyclable,0.66,0.95,0.87,62.41
1,2024-02-07 12:30:00,recyclable,0.73,0.28,0.78,6.86
3,2024-02-07 12:45:00,non_recyclable,1.13,0.38,0.73,57.18
1,2024-02-07 13:00:00,recyclable,0.88,0.61,0.01,14.13
3,2024-02-07 13:15:00,organic,0.96,0.77,0.37,25.9
1,2024-02-07 13:30:00,recyclable,1.34,0.94,0.39,37.41
4,2024-02-07 13:45:00,organic,0.72,0.67,0.13,62.54
2,2024-02-07 14:00:00,organic,0.77,0.49,0.98,89.43
3,2024-02-07 14:15:00,organic,1.17,0.97,0.05,3.87
3,2024-02-07 14:30:00,non_recyclable,1.32,0.59,0.76,87.86
4,2024-02-07 14:45:00,non_recyclable,0.7,0.81,0.22,54.97
3,2024-02-07 15:00:00,recyclable,0.68,0.88,0.79,98.38
3,2024-02-07 15:15:00,organic,1.05,0.11,0.44,94.54
4,2024-02-07 15:30:00,organic,0.98,0.06,0.2,62.64
4,2024-02-07 15:45:00,recyclable,0.95,0.35,0.2,23.18
4,2024-02-07 16:00:00,recyclable,1.18,0.8,0.32,58.41
3,2024-02-07 16:15:00,recyclable,1.29,0.42,0.49,96.61
2,2024-02-07 16:30:00,recyclable,0.72,0.7,0.16,1.33
3,2024-02-07 16:45:00,organic,0.7,0.75,0.95,20.86
2,2024-02-07 17:00:00,recyclable,1.3,0.05,0.63,60.5
2,2024-02-07 17:15:00,non_recyclable,1.36,0.52,0.81,39.04
3,2024-02-07 17:30:00,non_recyclable,0.76,0.68,0.93,63.15
4,2024-02-07 17:45:00,non_recyclable,1.27,0.64,0.96,76.46
4,2024-02-07 18:00:00,recyclable,1.17,0.05,0.51,98.14
1,2024-02-07 18:15:00,recyclable,0.84,0.21,0.49,9.51
4,2024-02-07 18:30:00,organic,0.92,0.2,0.17,25.89
1,2024-02-07 18:45:00,non_recyclable,1.16,0.05,0.75,67.21
1,2024-02-07 19:00:00,organic,0.67,0.93,0.57,24.82
3,2024-02-07 19:15:00,organic,1.16,0.91,0.23,44.06
1,2024-02-07 19:30:00,organic,1.25,0.34,0.66,68.15
2,2024-02-07 19:45:00,non_recyclable,0.77,0.95,0.51,66.12
1,2024-02-07 20:00:00,organic,1.37,0.38,0.36,62.91
2,2024-02-07 20:15:00,non_recyclable,1.17,0.35,0.78,45.72
4,2024-02-07 20:30:00,non_recyclable,1.04,0.03,0.53,78.35
1,2024-02-07 20:45:00,recyclable,1.02,0.04,0.23,84.66
2,2024-02-07 21:00:00,organic,1.18,0.69,0.81,68.74
4,2024-02-07 21:15:00,recyclable,1.37,0.6,0.74,12.77
2,2024-02-07 21:30:00,organic,0.86,0.99,0.92,89.57
2,2024-02-07 21:45:00,recyclable,0.94,0.36,0.77,53.55
2,2024-02-07 22:00:00,recyclable,0.95,0.83,0.66,10.84
1,2024-02-07 22:15:00,recyclable,1.16,0.41,0.06,93.86
1,2024-02-07 22:30:00,non_recyclable,0.68,0.51,0.97,94.49
2,2024-02-07 22:45:00,organic,0.97,0.06,0.5,48.19
3,2024-02-07 23:00:00,non_recyclable,0.68,0.3,0.18,66.22
2,2024-02-07 23:15:00,organic,1.03,0.08,0.68,56.69
4,2024-02-07 23:30:00,recyclable,1.27,0.31,0.02,52.75
2,2024-02-07 23:45:00,non_recyclable,0.71,0.09,0.88,89.47
2,2024-02-08 00:00:00,non_recyclable,1.28,0.93,0.02,65.45
1,2024-02-08 00:15:00,non_recyclable,1.27,0.05,0.01,29.07
2,2024-02-08 00:30:00,non_recyclable,1.05,0.72,0.71,17.99
3,2024-02-08 00:45:00,recyclable,1.39,0.9,0.63,76.45
3,2024-02-08 01:00:00,organic,1.32,0.09,0.77,44.59
3,2024-02-08 01:15:00,recyclable,1.07,0.37,0.35,56.96
1,2024-02-08 01:30:00,non_recyclable,1.04,0.09,0.08,68.02
3,2024-02-08 01:45:00,organic,0.77,0.87,0.22,79.18
3,2024-02-08 02:00:00,recyclable,0.9,0.61,0.49,92.13
1,2024-02-08 02:15:00,organic,1.02,0.07,0.64,32.65
3,2024-02-08 02:30:00,non_recyclable,1.31,0.58,0.48,80.18
4,2024-02-08 02:45:00,organic,0.83,0.34,0.74,59.0
3,2024-02-08 03:00:00,recyclable,1.14,0.16,0.69,97.69
3,2024-02-08 03:15:00,organic,1.07,0.48,0.67,97.11
1,2024-02-08 03:30:00,recyclable,0.85,0.38,0.36,5.84
4,2024-02-08 03:45:00,non_recyclable,0.68,0.07,0.8,28.76
1,2024-02-08 04:00:00,non_recyclable,0.72,0.91,0.17,94.54
2,2024-02-08 04:15:00,recyclable,0.88,0.78,0.71,76.95
2,2024-02-08 04:30:00,recyclable,0.97,0.92,0.56,67.17
4,2024-02-08 04:45:00,organic,1.01,0.5,0.69,38.91
3,2024-02-08 05:00:00,non_recyclable,0.9,0.67,0.83,45.43
4,2024-02-08 05:15:00,organic,0.67,0.94,0.56,66.15
1,2024-02-08 05:30:00,organic,0.97,0.31,0.61,23.62
1,2024-02-08 05:45:00,non_recyclable,1.16,0.12,0.56,5.34
1,2024-02-08 06:00:00,non_recyclable,1.22,0.09,0.13,51.85
1,2024-02-08 06:15:00,non_recyclable,1.01,0.01,0.61,8.85
4,2024-02-08 06:30:00,non_recyclable,0.78,0.12,0.41,43.03
1,2024-02-08 06:45:00,recyclable,0.63,0.33,0.07,54.18
1,2024-02-08 07:00:00,recyclable,1.13,0.58,0.32,15.52
1,2024-02-08 07:15:00,non_recyclable,1.36,0.58,0.05,74.85
4,2024-02-08 07:30:00,organic,0.95,0.46,0.94,49.83
2,2024-02-08 07:45:00,recyclable,0.61,0.87,0.06,46.45
1,2024-02-08 08:00:00,non_recyclable,0.8,0.79,0.03,30.53
3,2024-02-08 08:15:00,organic,0.73,0.95,0.71,16.8
1,2024-02-08 08:30:00,non_recyclable,0.61,0.47,0.56,65.85
3,2024-02-08 08:45:00,non_recyclable,1.26,0.71,0.97,7.78
4,2024-02-08 09:00:00,non_recyclable,1.33,0.17,0.14,18.43
2,2024-02-08 09:15:00,recyclable,0.84,0.65,0.73,94.66
1,2024-02-08 09:30:00,non_recyclable,0.73,0.93,0.05,78.01
3,2024-02-08 09:45:00,recyclable,0.7,0.03,0.96,52.09
1,2024-02-08 10:00:00,recyclable,1.16,0.83,0.95,79.67
4,2024-02-08 10:15:00,recyclable,0.83,0.14,0.02,19.88
4,2024-02-08 10:30:00,organic,0.7,0.13,0.18,98.29
1,2024-02-08 10:45:00,organic,1.34,0.44,0.14,77.76
4,2024-02-08 11:00:00,organic,0.65,0.64,0.77,45.64
2,2024-02-08 11:15:00,non_recyclable,0.61,0.03,0.16,33.44
1,2024-02-08 11:30:00,organic,1.23,0.16,0.3,93.63
4,2024-02-08 11:45:00,non_recyclable,0.98,0.19,0.27,35.0
1,2024-02-08 12:00:00,non_recyclable,1.22,0.88,0.49,8.98
2,2024-02-08 12:15:00,organic,1.03,0.46,0.59,93.45
1,2024-02-08 12:30:00,organic,1.3,0.6,0.41,26.7
2,2024-02-08 12:45:00,non_recyclable,0.84,0.41,0.78,11.08
2,2024-02-08 13:00:00,organic,1.28,0.52,0.52,2.36
1,2024-02-08 13:15:00,recyclable,0.67,0.4,0.17,76.24
1,2024-02-08 13:30:00,organic,0.7,0.15,0.47,51.88
2,2024-02-08 13:45:00,recyclable,1.38,0.87,0.18,29.65
4,2024-02-08 14:00:00,recyclable,1.01,0.0,0.83,62.65
3,2024-02-08 14:15:00,recyclable,0.82,0.83,0.29,63.48
4,2024-02-08 14:30:00,non_recyclable,0.88,0.64,0.22,56.18
3,2024-02-08 14:45:00,non_recyclable,1.13,0.53,0.63,77.96
3,2024-02-08 15:00:00,organic,1.12,0.38,0.05,16.23
3,2024-02-08 15:15:00,organic,0.63,0.94,0.55,83.84
4,2024-02-08 15:30:00,recyclable,0.75,0.37,0.97,24.8
1,2024-02-08 15:45:00,non_recyclable,1.11,0.79,0.12,8.68
2,2024-02-08 16:00:00,recyclable,1.28,0.92,0.53,1.34
1,2024-02-08 16:15:00,organic,0.97,0.36,0.59,0.01
2,2024-02-08 16:30:00,recyclable,0.71,0.04,0.65,16.99
3,2024-02-08 16:45:00,recyclable,1.26,0.31,0.52,53.62
3,2024-02-08 17:00:00,organic,1.29,0.16,0.31,30.11
2,2024-02-08 17:15:00,organic,0.81,0.63,0.67,87.62
1,2024-02-08 17:30:00,non_recyclable,0.93,0.42,0.8,92.92
2,2024-02-08 17:45:00,organic,0.65,0.08,0.73,35.89
1,2024-02-08 18:00:00,non_recyclable,1.32,0.86,0.69,53.05
2,2024-02-08 18:15:00,organic,0.74,0.13,0.77,63.78
4,2024-02-08 18:30:00,non_recyclable,1.26,0.1,0.99,92.92
3,2024-02-08 18:45:00,non_recyclable,0.79,0.69,0.04,70.58
4,2024-02-08 19:00:00,non_recyclable,0.75,0.05,0.43,31.9
4,2024-02-08 19:15:00,organic,0.88,0.51,0.18,13.83
4,2024-02-08 19:30:00,organic,1.3,0.05,0.17,66.64
4,2024-02-08 19:45:00,non_recyclable,0.74,0.93,0.85,31.0
1,2024-02-08 20:00:00,non_recyclable,1.18,0.89,0.23,66.83
3,2024-02-08 20:15:00,recyclable,0.79,0.84,0.97,35.64
3,2024-02-08 20:30:00,recyclable,1.09,0.44,0.79,15.42
2,2024-02-08 20:45:00,non_recyclable,1.17,0.52,0.22,30.63
2,2024-02-08 21:00:00,non_recyclable,1.11,0.7,0.33,11.73
4,2024-02-08 21:15:00,recyclable,0.91,0.64,0.95,59.04
1,2024-02-08 21:30:00,organic,0.84,0.94,0.11,76.63
3,2024-02-08 21:45:00,recyclable,1.39,0.46,0.32,49.94
1,2024-02-08 22:00:00,non_recyclable,1.24,0.59,0.28,35.1
1,2024-02-08 22:15:00,organic,1.4,0.66,0.83,30.26
4,2024-02-08 22:30:00,recyclable,0.67,0.2,0.11,96.95
1,2024-02-08 22:45:00,recyclable,0.83,0.87,0.86,88.45
2,2024-02-08 23:00:00,organic,0.86,0.51,0.06,68.95
1,2024-02-08 23:15:00,recyclable,1.3,0.53,0.24,37.46
3,2024-02-08 23:30:00,non_recyclable,0.83,0.95,0.32,0.39
1,2024-02-08 23:45:00,recyclable,0.89,0.48,0.18,84.3
4,2024-02-09 00:00:00,recyclable,0.99,0.25,0.29,61.74
2,2024-02-09 00:15:00,non_recyclable,0.71,0.1,0.07,50.31
2,2024-02-09 00:30:00,non_recyclable,0.84,0.66,0.01,79.76
2,2024-02-09 00:45:00,non_recyclable,0.81,0.19,0.53,7.06
3,2024-02-09 01:00:00,organic,0.75,0.3,0.95,23.34
4,2024-02-09 01:15:00,recyclable,0.96,0.4,0.1,32.52
3,2024-02-09 01:30:00,non_recyclable,0.9,0.03,0.52,28.18
4,2024-02-09 01:45:00,non_recyclable,1.33,0.01,1.0,1.75
4,2024-02-09 02:00:00,non_recyclable,0.93,1.0,0.75,45.46
3,2024-02-09 02:15:00,recyclable,0.9,0.88,0.01,76.2
2,2024-02-09 02:30:00,non_recyclable,0.99,0.91,0.54,69.82
4,2024-02-09 02:45:00,non_recyclable,1.25,0.14,0.04,30.62
1,2024-02-09 03:00:00,recyclable,1.13,0.8,0.94,92.17
1,2024-02-09 03:15:00,organic,1.38,0.13,0.28,88.29
2,2024-02-09 03:30:00,non_recyclable,0.84,0.58,0.53,69.1
4,2024-02-09 03:45:00,organic,0.85,0.79,0.53,73.07
2,2024-02-09 04:00:00,non_recyclable,1.37,0.77,0.59,69.65
3,2024-02-09 04:15:00,organic,0.69,0.35,0.76,66.16
2,2024-02-09 04:30:00,non_recyclable,0.61,0.25,0.48,64.71
4,2024-02-09 04:45:00,organic,1.31,0.09,0.72,35.17
4,2024-02-09 05:00:00,organic,0.84,0.08,0.94,33.14
2,2024-02-09 05:15:00,recyclable,1.33,0.37,0.29,74.42
1,2024-02-09 05:30:00,organic,0.89,0.72,0.78,46.65
4,2024-02-09 05:45:00,non_recyclable,1.08,0.65,0.54,84.64
4,2024-02-09 06:00:00,non_recyclable,1.15,0.77,0.0,49.2
1,2024-02-09 06:15:00,non_recyclable,0.74,0.45,0.49,89.33
4,2024-02-09 06:30:00,recyclable,0.63,0.81,0.8,77.79
3,2024-02-09 06:45:00,non_recyclable,0.67,0.35,0.23,65.08
1,2024-02-09 07:00:00,non_recyclable,1.18,0.81,0.52,6.94
2,2024-02-09 07:15:00,recyclable,1.3,0.63,0.69,15.62
1,2024-02-09 07:30:00,non_recyclable,1.01,0.4,0.85,69.05
3,2024-02-09 07:45:00,non_recyclable,1.2,0.61,0.94,90.46
2,2024-02-09 08:00:00,organic,1.37,0.7,0.7,54.81
2,2024-02-09 08:15:00,organic,0.65,0.73,0.3,51.44
4,2024-02-09 08:30:00,recyclable,1.31,0.19,0.56,23.6
4,2024-02-09 08:45:00,non_recyclable,0.69,0.56,0.72,61.61
3,2024-02-09 09:00:00,recyclable,1.08,0.63,0.34,31.34
2,2024-02-09 09:15:00,non_recyclable,1.33,0.01,0.77,29.98
4,2024-02-09 09:30:00,recyclable,1.18,0.08,0.44,47.54
2,2024-02-09 09:45:00,non_recyclable,1.05,0.1,0.01,89.26
3,2024-02-09 10:00:00,organic,1.24,0.72,0.23,49.04
3,2024-02-09 10:15:00,non_recyclable,0.82,0.64,0.3,23.32
3,2024-02-09 10:30:00,recyclable,1.28,0.71,0.3,14.21
4,2024-02-09 10:45:00,non_recyclable,0.77,0.11,0.17,37.02
3,2024-02-09 11:00:00,recyclable,1.05,0.44,0.29,81.92
3,2024-02-09 11:15:00,non_recyclable,0.84,0.01,0.37,40.31
3,2024-02-09 11:30:00,organic,1.02,0.9,0.66,18.62
1,2024-02-09 11:45:00,non_recyclable,1.21,0.15,0.11,48.71
2,2024-02-09 12:00:00,organic,1.27,0.57,0.03,35.36
3,2024-02-09 12:15:00,non_recyclable,0.64,0.29,0.44,97.97
3,2024-02-09 12:30:00,recyclable,0.77,0.39,0.88,95.31
1,2024-02-09 12:45:00,organic,1.0,0.17,0.19,46.43
4,2024-02-09 13:00:00,non_recyclable,1.27,0.02,0.5,88.76
3,2024-02-09 13:15:00,non_recyclable,1.09,0.12,0.53,93.08
1,2024-02-09 13:30:00,organic,0.64,0.67,0.72,44.96
2,2024-02-09 13:45:00,non_recyclable,0.89,0.39,0.98,41.88
2,2024-02-09 14:00:00,recyclable,1.03,0.83,0.73,59.52
1,2024-02-09 14:15:00,non_recyclable,0.91,0.46,0.04,77.19
3,2024-02-09 14:30:00,organic,0.96,0.52,0.54,96.32
4,2024-02-09 14:45:00,organic,0.7,0.63,0.03,63.29
2,2024-02-09 15:00:00,recyclable,0.79,0.78,0.34,23.53
2,2024-02-09 15:15:00,organic,0.74,0.96,0.06,42.71
2,2024-02-09 15:30:00,non_recyclable,1.18,0.82,0.38,91.13
1,2024-02-09 15:45:00,organic,0.71,0.65,0.84,7.6
4,2024-02-09 16:00:00,non_recyclable,1.28,0.63,0.47,64.71
1,2024-02-09 16:15:00,organic,0.76,0.63,0.89,26.79
4,2024-02-09 16:30:00,recyclable,0.65,0.86,0.9,72.82
1,2024-02-09 16:45:00,organic,0.98,0.76,0.71,70.43
3,2024-02-09 17:00:00,organic,0.87,0.47,0.95,91.22
4,2024-02-09 17:15:00,non_recyclable,0.72,0.02,0.47,86.54
3,2024-02-09 17:30:00,recyclable,1.23,0.49,0.96,33.12
3,2024-02-09 17:45:00,organic,1.35,0.91,0.84,1.63
4,2024-02-09 18:00:00,recyclable,0.62,0.58,0.64,14.59
2,2024-02-09 18:15:00,organic,1.03,0.74,0.53,68.95
2,2024-02-09 18:30:00,organic,0.85,0.09,0.65,30.26
2,2024-02-09 18:45:00,recyclable,1.34,0.23,0.98,75.67
3,2024-02-09 19:00:00,recyclable,1.32,0.97,0.71,59.58
4,2024-02-09 19:15:00,recyclable,1.28,0.02,0.08,39.98
3,2024-02-09 19:30:00,organic,1.19,0.25,0.56,23.43
4,2024-02-09 19:45:00,recyclable,1.35,0.2,0.4,50.35
1,2024-02-09 20:00:00,organic,1.32,0.18,0.79,23.92
4,2024-02-09 20:15:00,non_recyclable,0.96,0.92,0.34,22.74
3,2024-02-09 20:30:00,non_recyclable,1.09,0.39,0.03,75.8
3,2024-02-09 20:45:00,organic,0.62,0.34,0.64,7.36
3,2024-02-09 21:00:00,organic,0.78,0.71,0.97,67.99
1,2024-02-09 21:15:00,organic,1.14,0.09,0.81,83.21
3,2024-02-09 21:30:00,organic,0.93,0.86,0.41,43.48
3,2024-02-09 21:45:00,organic,1.1,0.53,0.81,11.66
4,2024-02-09 22:00:00,recyclable,0.99,0.96,0.96,82.69
4,2024-02-09 22:15:00,recyclable,1.27,0.59,0.97,30.92
4,2024-02-09 22:30:00,non_recyclable,0.75,0.62,0.07,7.8
3,2024-02-09 22:45:00,organic,1.22,0.63,0.54,1.22
3,2024-02-09 23:00:00,non_recyclable,1.02,0.3,0.27,4.39
3,2024-02-09 23:15:00,recyclable,1.29,0.12,0.88,39.79
3,2024-02-09 23:30:00,non_recyclable,1.36,0.07,0.62,35.63
4,2024-02-09 23:45:00,organic,1.27,0.63,0.61,4.53
2,2024-02-10 00:00:00,non_recyclable,0.79,0.98,0.9,66.39
2,2024-02-10 00:15:00,organic,1.13,0.95,0.52,57.14
2,2024-02-10 00:30:00,non_recyclable,0.81,0.88,0.17,81.69
2,2024-02-10 00:45:00,organic,1.13,0.96,0.11,26.27
4,2024-02-10 01:00:00,recyclable,1.26,0.14,0.79,16.51
1,2024-02-10 01:15:00,non_recyclable,0.93,0.18,0.27,64.07
3,2024-02-10 01:30:00,organic,1.39,0.58,0.18,58.08
3,2024-02-10 01:45:00,recyclable,1.04,0.89,0.06,78.7
4,2024-02-10 02:00:00,non_recyclable,1.35,0.42,0.63,71.14
3,2024-02-10 02:15:00,recyclable,1.29,0.72,0.93,45.8
4,2024-02-10 02:30:00,recyclable,1.16,0.53,0.13,41.98
2,2024-02-10 02:45:00,non_recyclable,0.65,0.06,0.43,70.53
1,2024-02-10 03:00:00,recyclable,0.81,0.45,0.35,59.74
2,2024-02-10 03:15:00,organic,0.87,0.32,0.24,52.0
4,2024-02-10 03:30:00,non_recyclable,0.72,0.93,0.06,62.41
2,2024-02-10 03:45:00,organic,0.7,0.92,0.98,19.62
4,2024-02-10 04:00:00,recyclable,1.33,0.76,0.11,23.45
1,2024-02-10 04:15:00,recyclable,1.32,0.48,0.07,6.82
2,2024-02-10 04:30:00,recyclable,0.87,0.2,0.26,30.22
3,2024-02-10 04:45:00,non_recyclable,1.15,0.63,0.95,69.76
2,2024-02-10 05:00:00,recyclable,1.11,0.11,0.75,74.05
1,2024-02-10 05:15:00,organic,0.71,0.51,0.66,17.24
4,2024-02-10 05:30:00,recyclable,1.16,0.82,0.38,92.47
2,2024-02-10 05:45:00,recyclable,0.84,0.34,0.4,53.83
3,2024-02-10 06:00:00,recyclable,1.01,0.46,0.91,38.08
4,2024-02-10 06:15:00,recyclable,1.22,0.44,0.89,81.99
1,2024-02-10 06:30:00,recyclable,0.93,0.64,0.86,94.7
2,2024-02-10 06:45:00,non_recyclable,0.85,0.59,0.61,73.92
2,2024-02-10 07:00:00,recyclable,1.35,0.27,0.11,91.7
1,2024-02-10 07:15:00,non_recyclable,1.38,0.47,0.77,41.84
1,2024-02-10 07:30:00,organic,0.75,0.89,0.2,20.6
2,2024-02-10 07:45:00,non_recyclable,1.05,0.84,0.35,56.49
1,2024-02-10 08:00:00,recyclable,0.62,0.65,0.31,79.63
2,2024-02-10 08:15:00,non_recyclable,1.12,0.02,0.67,38.55
3,2024-02-10 08:30:00,recyclable,1.39,0.53,0.52,84.28
1,2024-02-10 08:45:00,organic,1.09,0.25,0.47,77.19
4,2024-02-10 09:00:00,recyclable,1.18,0.9,0.43,48.77
1,2024-02-10 09:15:00,recyclable,1.01,0.36,0.27,68.94
4,2024-02-10 09:30:00,non_recyclable,0.81,0.36,0.38,17.3
3,2024-02-10 09:45:00,organic,1.37,0.53,0.2,98.31
1,2024-02-10 10:00:00,organic,0.8,0.21,0.41,32.88
1,2024-02-10 10:15:00,organic,0.93,0.81,0.63,72.95
1,2024-02-10 10:30:00,organic,1.0,0.74,0.26,64.04
2,2024-02-10 10:45:00,recyclable,0.61,0.13,0.9,59.51
4,2024-02-10 11:00:00,recyclable,1.2,0.29,0.6,88.6
2,2024-02-10 11:15:00,recyclable,1.09,0.96,0.34,15.48
2,2024-02-10 11:30:00,organic,1.29,0.85,0.89,0.6
1,2024-02-10 11:45:00,non_recyclable,1.21,0.32,0.62,69.71
4,2024-02-10 12:00:00,recyclable,0.96,0.89,0.8,68.72
4,2024-02-10 12:15:00,organic,1.25,0.02,0.63,42.14
1,2024-02-10 12:30:00,recyclable,0.91,0.07,0.93,23.09
2,2024-02-10 12:45:00,organic,0.99,0.52,0.83,4.5
1,2024-02-10 13:00:00,organic,1.07,0.48,0.34,93.85
1,2024-02-10 13:15:00,non_recyclable,0.93,0.6,0.86,29.62
1,2024-02-10 13:30:00,organic,1.05,0.27,0.04,57.77
4,2024-02-10 13:45:00,non_recyclable,0.99,0.53,0.35,0.04
1,2024-02-10 14:00:00,recyclable,1.39,0.01,1.0,56.61
3,2024-02-10 14:15:00,non_recyclable,1.26,0.62,0.51,82.47
4,2024-02-10 14:30:00,recyclable,1.28,0.51,0.09,87.79
3,2024-02-10 14:45:00,organic,1.2,0.65,0.96,52.05
1,2024-02-10 15:00:00,organic,1.21,0.51,0.38,63.52
4,2024-02-10 15:15:00,non_recyclable,0.61,0.78,0.89,9.77
3,2024-02-10 15:30:00,recyclable,0.85,0.35,0.78,7.79
2,2024-02-10 15:45:00,recyclable,1.25,0.09,0.04,3.8
3,2024-02-10 16:00:00,recyclable,0.61,0.3,0.03,93.64
2,2024-02-10 16:15:00,recyclable,1.11,0.21,0.1,79.65
1,2024-02-10 16:30:00,recyclable,1.08,0.22,0.8,18.11
1,2024-02-10 16:45:00,organic,1.2,0.93,0.03,41.93
1,2024-02-10 17:00:00,organic,0.63,0.77,0.26,91.76
4,2024-02-10 17:15:00,non_recyclable,0.88,0.1,0.75,2.46
4,2024-02-10 17:30:00,non_recyclable,1.04,0.04,0.81,49.61
2,2024-02-10 17:45:00,non_recyclable,0.89,0.18,0.95,25.01
1,2024-02-10 18:00:00,organic,1.09,0.96,0.09,0.69
2,2024-02-10 18:15:00,organic,0.85,0.01,0.01,63.48
1,2024-02-10 18:30:00,organic,0.92,0.13,0.18,15.06
1,2024-02-10 18:45:00,non_recyclable,1.19,0.12,0.51,70.63
3,2024-02-10 19:00:00,recyclable,1.13,0.72,0.46,33.95
1,2024-02-10 19:15:00,non_recyclable,1.22,0.62,0.95,52.44
4,2024-02-10 19:30:00,non_recyclable,1.2,0.29,0.73,54.46
3,2024-02-10 19:45:00,non_recyclable,0.99,0.67,0.25,48.77
3,2024-02-10 20:00:00,recyclable,0.97,0.61,0.64,37.17
3,2024-02-10 20:15:00,non_recyclable,0.93,0.15,0.16,38.79
2,2024-02-10 20:30:00,non_recyclable,1.26,0.6,0.58,98.44
4,2024-02-10 20:45:00,non_recyclable,0.69,0.41,0.48,84.61
4,2024-02-10 21:00:00,organic,0.83,0.95,0.19,95.07
2,2024-02-10 21:15:00,non_recyclable,1.25,0.16,0.78,14.12
1,2024-02-10 21:30:00,recyclable,0.8,0.88,0.53,71.89
1,2024-02-10 21:45:00,non_recyclable,0.74,0.58,0.92,5.84
4,2024-02-10 22:00:00,organic,1.23,0.59,0.75,39.24
3,2024-02-10 22:15:00,organic,1.2,0.42,0.68,52.97
3,2024-02-10 22:30:00,organic,0.91,0.42,0.54,89.54
4,2024-02-10 22:45:00,non_recyclable,1.29,0.53,0.35,85.13
1,2024-02-10 23:00:00,non_recyclable,1.05,0.6,0.61,58.04
3,2024-02-10 23:15:00,non_recyclable,0.61,0.79,0.88,39.9
